year,time_mode,dimension,value,eligible_rows,matched_rows,match_rate
2007,actual,route,STL->SLC,12,0,0.0
2007,actual,route,STL->SMF,4,0,0.0
2007,actual,route,STL->TPA,5,0,0.0
2007,actual,route,STL->TUL,7,0,0.0
2007,actual,route,STS->DEN,2,0,0.0
2007,actual,route,STS->LAX,11,0,0.0
2007,actual,route,STS->PDX,4,0,0.0
2007,actual,route,STS->PHX,4,0,0.0
2007,actual,route,STS->SAN,1,0,0.0
2007,actual,route,STS->SEA,6,0,0.0
2007,actual,route,STS->SFO,1,0,0.0
2007,actual,route,STS->SNA,3,0,0.0
2007,actual,route,STT->ATL,6,0,0.0
2007,actual,route,STT->CLT,5,0,0.0
2007,actual,route,STT->EWR,1,0,0.0
2007,actual,route,STT->FLL,4,0,0.0
2007,actual,route,STT->MCO,2,0,0.0
2007,actual,route,STT->MIA,11,0,0.0
2007,actual,route,STT->ORD,1,0,0.0
2007,actual,route,STT->PHL,1,0,0.0
2007,actual,route,STT->SJU,3,0,0.0
2007,actual,route,STX->FLL,1,0,0.0
2007,actual,route,STX->MIA,4,0,0.0
2007,actual,route,STX->SJU,1,0,0.0
2007,actual,route,SUN->SEA,1,0,0.0
2007,actual,route,SUN->SLC,8,0,0.0
2007,actual,route,SUX->DFW,3,0,0.0
2007,actual,route,SUX->ORD,9,0,0.0
2007,actual,route,SWF->DTW,8,0,0.0
2007,actual,route,SWF->FLL,5,0,0.0
2007,actual,route,SWF->MCO,3,0,0.0
2007,actual,route,SWF->PHL,8,0,0.0
2007,actual,route,SWF->PIE,2,0,0.0
2007,actual,route,SWF->SFB,2,0,0.0
2007,actual,route,SWO->DFW,7,0,0.0
2007,actual,route,SYR->ATL,11,0,0.0
2007,actual,route,SYR->BNA,1,0,0.0
2007,actual,route,SYR->BOS,9,0,0.0
2007,actual,route,SYR->CLT,16,0,0.0
2007,actual,route,SYR->DCA,10,0,0.0
2007,actual,route,SYR->DEN,2,0,0.0
2007,actual,route,SYR->DTW,8,0,0.0
2007,actual,route,SYR->EWR,14,0,0.0
2007,actual,route,SYR->FLL,2,0,0.0
2007,actual,route,SYR->IAD,7,0,0.0
2007,actual,route,SYR->JFK,17,0,0.0
2007,actual,route,SYR->LGA,7,0,0.0
2007,actual,route,SYR->MCO,2,0,0.0
2007,actual,route,SYR->MSP,6,0,0.0
2007,actual,route,SYR->ORD,33,0,0.0
2007,actual,route,SYR->PGD,2,0,0.0
2007,actual,route,SYR->PHL,13,0,0.0
2007,actual,route,SYR->PIE,1,0,0.0
2007,actual,route,SYR->RSW,1,0,0.0
2007,actual,route,SYR->SFB,2,0,0.0
2007,actual,route,SYR->TPA,1,0,0.0
2007,actual,route,TLH->ATL,26,0,0.0
2007,actual,route,TLH->CLT,8,0,0.0
2007,actual,route,TLH->DCA,1,0,0.0
2007,actual,route,TLH->DFW,10,0,0.0
2007,actual,route,TLH->MIA,9,0,0.0
2007,actual,route,TOL->CLT,6,0,0.0
2007,actual,route,TOL->ORD,4,0,0.0
2007,actual,route,TOL->PGD,1,0,0.0
2007,actual,route,TPA->ACY,2,0,0.0
2007,actual,route,TPA->ALB,4,0,0.0
2007,actual,route,TPA->ATL,45,0,0.0
2007,actual,route,TPA->AUS,6,0,0.0
2007,actual,route,TPA->AVL,2,0,0.0
2007,actual,route,TPA->BDL,14,0,0.0
2007,actual,route,TPA->BHM,3,0,0.0
2007,actual,route,TPA->BNA,12,0,0.0
2007,actual,route,TPA->BOS,30,0,0.0
2007,actual,route,TPA->BUF,4,0,0.0
2007,actual,route,TPA->BWI,32,0,0.0
2007,actual,route,TPA->CAK,1,0,0.0
2007,actual,route,TPA->CLE,7,0,0.0
2007,actual,route,TPA->CLT,30,0,0.0
2007,actual,route,TPA->CMH,17,0,0.0
2007,actual,route,TPA->CVG,2,0,0.0
2007,actual,route,TPA->DAL,10,0,0.0
2007,actual,route,TPA->DCA,11,0,0.0
2007,actual,route,TPA->DEN,18,0,0.0
2007,actual,route,TPA->DFW,17,0,0.0
2007,actual,route,TPA->DTW,19,0,0.0
2007,actual,route,TPA->EWR,38,0,0.0
2007,actual,route,TPA->FLL,26,0,0.0
2007,actual,route,TPA->HOU,8,0,0.0
2007,actual,route,TPA->HPN,3,0,0.0
2007,actual,route,TPA->IAD,9,0,0.0
2007,actual,route,TPA->IAH,18,0,0.0
2007,actual,route,TPA->IND,9,0,0.0
2007,actual,route,TPA->ISP,7,0,0.0
2007,actual,route,TPA->JFK,27,0,0.0
2007,actual,route,TPA->LAS,15,0,0.0
2007,actual,route,TPA->LAX,4,0,0.0
2007,actual,route,TPA->LBE,1,0,0.0
2007,actual,route,TPA->LGA,16,0,0.0
2007,actual,route,TPA->MCI,3,0,0.0
2007,actual,route,TPA->MDW,18,0,0.0
2007,actual,route,TPA->MEM,3,0,0.0
2007,actual,route,TPA->MHT,1,0,0.0
2007,actual,route,TPA->MIA,20,0,0.0
2007,actual,route,TPA->MKE,8,0,0.0
2007,actual,route,TPA->MSP,11,0,0.0
2007,actual,route,TPA->MSY,12,0,0.0
2007,actual,route,TPA->ORD,23,0,0.0
2007,actual,route,TPA->PHL,19,0,0.0
2007,actual,route,TPA->PHX,11,0,0.0
2007,actual,route,TPA->PIT,9,0,0.0
2007,actual,route,TPA->PVD,2,0,0.0
2007,actual,route,TPA->RDU,14,0,0.0
2007,actual,route,TPA->RIC,1,0,0.0
2007,actual,route,TPA->ROC,1,0,0.0
2007,actual,route,TPA->SAN,3,0,0.0
2007,actual,route,TPA->SAT,4,0,0.0
2007,actual,route,TPA->SDF,2,0,0.0
2007,actual,route,TPA->SEA,4,0,0.0
2007,actual,route,TPA->SFO,2,0,0.0
2007,actual,route,TPA->SJU,9,0,0.0
2007,actual,route,TPA->SLC,1,0,0.0
2007,actual,route,TPA->STL,7,0,0.0
2007,actual,route,TPA->SYR,1,0,0.0
2007,actual,route,TPA->TTN,1,0,0.0
2007,actual,route,TRI->ATL,17,0,0.0
2007,actual,route,TRI->CLT,14,0,0.0
2007,actual,route,TRI->DFW,4,0,0.0
2007,actual,route,TTN->ATL,7,0,0.0
2007,actual,route,TTN->CHS,1,0,0.0
2007,actual,route,TTN->CLT,1,0,0.0
2007,actual,route,TTN->FLL,1,0,0.0
2007,actual,route,TTN->JAX,1,0,0.0
2007,actual,route,TTN->MCO,1,0,0.0
2007,actual,route,TTN->MYR,3,0,0.0
2007,actual,route,TTN->PBI,1,0,0.0
2007,actual,route,TTN->RDU,3,0,0.0
2007,actual,route,TTN->SRQ,1,0,0.0
2007,actual,route,TTN->TPA,5,0,0.0
2007,actual,route,TUL->ATL,14,0,0.0
2007,actual,route,TUL->CLT,5,0,0.0
2007,actual,route,TUL->DAL,11,0,0.0
2007,actual,route,TUL->DEN,15,0,0.0
2007,actual,route,TUL->DFW,28,0,0.0
2007,actual,route,TUL->HOU,10,0,0.0
2007,actual,route,TUL->IAH,23,0,0.0
2007,actual,route,TUL->LAS,7,0,0.0
2007,actual,route,TUL->LAX,2,0,0.0
2007,actual,route,TUL->MSP,2,0,0.0
2007,actual,route,TUL->ORD,25,0,0.0
2007,actual,route,TUL->PHX,5,0,0.0
2007,actual,route,TUL->SFB,1,0,0.0
2007,actual,route,TUL->SLC,4,0,0.0
2007,actual,route,TUL->STL,6,0,0.0
2007,actual,route,TUS->ATL,10,0,0.0
2007,actual,route,TUS->BLI,1,0,0.0
2007,actual,route,TUS->CLT,1,0,0.0
2007,actual,route,TUS->DEN,24,0,0.0
2007,actual,route,TUS->DFW,15,0,0.0
2007,actual,route,TUS->IAH,10,0,0.0
2007,actual,route,TUS->IND,1,0,0.0
2007,actual,route,TUS->LAS,9,0,0.0
2007,actual,route,TUS->LAX,22,0,0.0
2007,actual,route,TUS->MDW,1,0,0.0
2007,actual,route,TUS->MSP,3,0,0.0
2007,actual,route,TUS->ORD,11,0,0.0
2007,actual,route,TUS->PDX,3,0,0.0
2007,actual,route,TUS->PHX,21,0,0.0
2007,actual,route,TUS->SAN,3,0,0.0
2007,actual,route,TUS->SEA,7,0,0.0
2007,actual,route,TUS->SFO,5,0,0.0
2007,actual,route,TUS->SJC,12,0,0.0
2007,actual,route,TUS->SLC,11,0,0.0
2007,actual,route,TVC->DTW,14,0,0.0
2007,actual,route,TVC->ORD,20,0,0.0
2007,actual,route,TVC->PGD,1,0,0.0
2007,actual,route,TVC->PIE,1,0,0.0
2007,actual,route,TWF->SLC,9,0,0.0
2007,actual,route,TXK->DFW,15,0,0.0
2007,actual,route,TYR->DFW,12,0,0.0
2007,actual,route,TYS->ATL,20,0,0.0
2007,actual,route,TYS->CLT,23,0,0.0
2007,actual,route,TYS->DCA,7,0,0.0
2007,actual,route,TYS->DEN,4,0,0.0
2007,actual,route,TYS->DFW,16,0,0.0
2007,actual,route,TYS->DTW,7,0,0.0
2007,actual,route,TYS->EWR,5,0,0.0
2007,actual,route,TYS->FLL,1,0,0.0
2007,actual,route,TYS->IAD,7,0,0.0
2007,actual,route,TYS->IAH,14,0,0.0
2007,actual,route,TYS->LAS,1,0,0.0
2007,actual,route,TYS->LGA,8,0,0.0
2007,actual,route,TYS->MIA,2,0,0.0
2007,actual,route,TYS->MSP,1,0,0.0
2007,actual,route,TYS->ORD,20,0,0.0
2007,actual,route,TYS->PGD,1,0,0.0
2007,actual,route,TYS->PHL,6,0,0.0
2007,actual,route,TYS->PIE,1,0,0.0
2007,actual,route,TYS->SFB,6,0,0.0
2007,actual,route,UIN->CGI,1,0,0.0
2007,actual,route,UIN->ORD,4,0,0.0
2007,actual,route,USA->FLL,6,0,0.0
2007,actual,route,USA->PGD,1,0,0.0
2007,actual,route,USA->PIE,3,0,0.0
2007,actual,route,USA->SFB,2,0,0.0
2007,actual,route,VEL->DEN,6,0,0.0
2007,actual,route,VLD->ATL,11,0,0.0
2007,actual,route,VPS->ATL,16,0,0.0
2007,actual,route,VPS->BLV,3,0,0.0
2007,actual,route,VPS->CLT,9,0,0.0
2007,actual,route,VPS->CVG,2,0,0.0
2007,actual,route,VPS->DCA,2,0,0.0
2007,actual,route,VPS->DFW,15,0,0.0
2007,actual,route,VPS->IAH,4,0,0.0
2007,actual,route,VPS->OKC,2,0,0.0
2007,actual,route,VPS->SDF,2,0,0.0
2007,actual,route,VPS->SGF,1,0,0.0
2007,actual,route,WRG->KTN,2,0,0.0
2007,actual,route,WRG->PSG,4,0,0.0
2007,actual,route,XNA->ATL,13,0,0.0
2007,actual,route,XNA->AZA,1,0,0.0
2007,actual,route,XNA->CLT,10,0,0.0
2007,actual,route,XNA->DCA,2,0,0.0
2007,actual,route,XNA->DEN,4,0,0.0
2007,actual,route,XNA->DFW,28,0,0.0
2007,actual,route,XNA->EWR,2,0,0.0
2007,actual,route,XNA->IAH,11,0,0.0
2007,actual,route,XNA->LAS,1,0,0.0
2007,actual,route,XNA->LAX,2,0,0.0
2007,actual,route,XNA->LGA,13,0,0.0
2007,actual,route,XNA->MSP,4,0,0.0
2007,actual,route,XNA->ORD,35,0,0.0
2007,actual,route,XNA->PHL,1,0,0.0
2007,actual,route,XNA->SFB,1,0,0.0
2007,actual,route,XNA->SFO,2,0,0.0
2007,actual,route,XNA->VPS,1,0,0.0
2007,actual,route,XWA->DEN,3,0,0.0
2007,actual,route,XWA->MSP,5,0,0.0
2007,actual,route,YAK->CDV,4,0,0.0
2007,actual,route,YAK->JNU,4,0,0.0
2007,actual,route,YKM->SEA,7,0,0.0
2007,actual,route,YUM->DFW,2,0,0.0
2007,actual,route,YUM->PHX,9,0,0.0
2013,scheduled,Carrier_ID(DOT),19393,11868,0,0.0
2013,scheduled,Carrier_ID(DOT),19687,968,0,0.0
2013,scheduled,Carrier_ID(DOT),19690,676,0,0.0
2013,scheduled,Carrier_ID(DOT),19790,8177,0,0.0
2013,scheduled,Carrier_ID(DOT),19805,8066,0,0.0
2013,scheduled,Carrier_ID(DOT),19930,2174,0,0.0
2013,scheduled,Carrier_ID(DOT),19977,5347,0,0.0
2013,scheduled,Carrier_ID(DOT),20046,894,0,0.0
2013,scheduled,Carrier_ID(DOT),20225,9,0,0.0
2013,scheduled,Carrier_ID(DOT),20237,611,0,0.0
2013,scheduled,Carrier_ID(DOT),20263,69,0,0.0
2013,scheduled,Carrier_ID(DOT),20304,6809,0,0.0
2013,scheduled,Carrier_ID(DOT),20363,2070,0,0.0
2013,scheduled,Carrier_ID(DOT),20366,1384,0,0.0
2013,scheduled,Carrier_ID(DOT),20368,849,0,0.0
2013,scheduled,Carrier_ID(DOT),20378,1978,0,0.0
2013,scheduled,Carrier_ID(DOT),20397,2583,0,0.0
2013,scheduled,Carrier_ID(DOT),20398,2598,0,0.0
2013,scheduled,Carrier_ID(DOT),20409,2621,0,0.0
2013,scheduled,Carrier_ID(DOT),20416,1644,0,0.0
2013,scheduled,Carrier_ID(DOT),20427,966,0,0.0
2013,scheduled,Carrier_ID(DOT),20436,1234,0,0.0
2013,scheduled,Carrier_ID(DOT),20445,482,0,0.0
2013,scheduled,Carrier_ID(DOT),20452,2711,0,0.0
2013,scheduled,Carrier_ID(DOT),20500,727,0,0.0
2013,scheduled,Carrier_ID(DOT),21167,768,0,0.0
2013,scheduled,route,ABE->ATL,3,0,0.0
2013,scheduled,route,ABE->BNA,3,0,0.0
2013,scheduled,route,ABE->CLT,13,0,0.0
2013,scheduled,route,ABE->DTW,5,0,0.0
2013,scheduled,route,ABE->FLL,1,0,0.0
2013,scheduled,route,ABE->ORD,7,0,0.0
2013,scheduled,route,ABE->PGD,1,0,0.0
2013,scheduled,route,ABE->PHL,8,0,0.0
2013,scheduled,route,ABE->PIE,2,0,0.0
2013,scheduled,route,ABE->SFB,4,0,0.0
2013,scheduled,route,ABI->DFW,8,0,0.0
2013,scheduled,route,ABQ->ATL,10,0,0.0
2013,scheduled,route,ABQ->AUS,3,0,0.0
2013,scheduled,route,ABQ->BWI,2,0,0.0
2013,scheduled,route,ABQ->DAL,17,0,0.0
2013,scheduled,route,ABQ->DEN,24,0,0.0
2013,scheduled,route,ABQ->DFW,22,0,0.0
2013,scheduled,route,ABQ->HOU,8,0,0.0
2013,scheduled,route,ABQ->IAH,13,0,0.0
2013,scheduled,route,ABQ->JFK,2,0,0.0
2013,scheduled,route,ABQ->LAS,9,0,0.0
2013,scheduled,route,ABQ->LAX,26,0,0.0
2013,scheduled,route,ABQ->MCI,3,0,0.0
2013,scheduled,route,ABQ->MCO,1,0,0.0
2013,scheduled,route,ABQ->MDW,6,0,0.0
2013,scheduled,route,ABQ->OAK,14,0,0.0
2013,scheduled,route,ABQ->ORD,7,0,0.0
2013,scheduled,route,ABQ->PDX,3,0,0.0
2013,scheduled,route,ABQ->PHX,31,0,0.0
2013,scheduled,route,ABQ->SAN,11,0,0.0
2013,scheduled,route,ABQ->SEA,4,0,0.0
2013,scheduled,route,ABQ->SFO,10,0,0.0
2013,scheduled,route,ABQ->SJC,1,0,0.0
2013,scheduled,route,ABQ->SLC,6,0,0.0
2013,scheduled,route,ABQ->SNA,2,0,0.0
2013,scheduled,route,ABR->MSP,9,0,0.0
2013,scheduled,route,ABY->ATL,7,0,0.0
2013,scheduled,route,ACT->DFW,12,0,0.0
2013,scheduled,route,ACV->LAX,6,0,0.0
2013,scheduled,route,ACV->SFO,17,0,0.0
2013,scheduled,route,ACY->ATL,1,0,0.0
2013,scheduled,route,ACY->FLL,11,0,0.0
2013,scheduled,route,ACY->MCO,7,0,0.0
2013,scheduled,route,ACY->MSY,1,0,0.0
2013,scheduled,route,ACY->MYR,2,0,0.0
2013,scheduled,route,ACY->PBI,2,0,0.0
2013,scheduled,route,ACY->RSW,6,0,0.0
2013,scheduled,route,ADK->ANC,2,0,0.0
2013,scheduled,route,ADQ->ANC,6,0,0.0
2013,scheduled,route,AEX->ATL,13,0,0.0
2013,scheduled,route,AEX->DFW,10,0,0.0
2013,scheduled,route,AEX->IAH,12,0,0.0
2013,scheduled,route,AGS->ATL,15,0,0.0
2013,scheduled,route,AGS->CLT,7,0,0.0
2013,scheduled,route,AGS->DFW,1,0,0.0
2013,scheduled,route,ALB->ATL,11,0,0.0
2013,scheduled,route,ALB->BWI,21,0,0.0
2013,scheduled,route,ALB->CLT,8,0,0.0
2013,scheduled,route,ALB->DCA,13,0,0.0
2013,scheduled,route,ALB->DEN,4,0,0.0
2013,scheduled,route,ALB->DTW,12,0,0.0
2013,scheduled,route,ALB->EWR,18,0,0.0
2013,scheduled,route,ALB->FLL,6,0,0.0
2013,scheduled,route,ALB->IAD,3,0,0.0
2013,scheduled,route,ALB->LAS,1,0,0.0
2013,scheduled,route,ALB->MCO,16,0,0.0
2013,scheduled,route,ALB->MDW,10,0,0.0
2013,scheduled,route,ALB->ORD,20,0,0.0
2013,scheduled,route,ALB->PHL,18,0,0.0
2013,scheduled,route,ALB->TPA,5,0,0.0
2013,scheduled,route,ALO->ORD,10,0,0.0
2013,scheduled,route,ALW->SEA,7,0,0.0
2013,scheduled,route,AMA->DAL,10,0,0.0
2013,scheduled,route,AMA->DEN,6,0,0.0
2013,scheduled,route,AMA->DFW,16,0,0.0
2013,scheduled,route,AMA->IAH,8,0,0.0
2013,scheduled,route,AMA->LAS,3,0,0.0
2013,scheduled,route,ANC->ADQ,9,0,0.0
2013,scheduled,route,ANC->BET,5,0,0.0
2013,scheduled,route,ANC->CDV,4,0,0.0
2013,scheduled,route,ANC->DEN,5,0,0.0
2013,scheduled,route,ANC->DUT,7,0,0.0
2013,scheduled,route,ANC->FAI,20,0,0.0
2013,scheduled,route,ANC->HNL,2,0,0.0
2013,scheduled,route,ANC->JNU,11,0,0.0
2013,scheduled,route,ANC->MSP,1,0,0.0
2013,scheduled,route,ANC->OGG,1,0,0.0
2013,scheduled,route,ANC->OME,1,0,0.0
2013,scheduled,route,ANC->ORD,1,0,0.0
2013,scheduled,route,ANC->OTZ,6,0,0.0
2013,scheduled,route,ANC->PDX,8,0,0.0
2013,scheduled,route,ANC->PHX,3,0,0.0
2013,scheduled,route,ANC->SCC,5,0,0.0
2013,scheduled,route,ANC->SEA,48,0,0.0
2013,scheduled,route,APN->DTW,2,0,0.0
2013,scheduled,route,APN->PLN,6,0,0.0
2013,scheduled,route,ART->PHL,4,0,0.0
2013,scheduled,route,ASE->DEN,14,0,0.0
2013,scheduled,route,ASE->DFW,3,0,0.0
2013,scheduled,route,ASE->IAH,1,0,0.0
2013,scheduled,route,ASE->LAX,2,0,0.0
2013,scheduled,route,ASE->SLC,3,0,0.0
2013,scheduled,route,ATL->ABE,7,0,0.0
2013,scheduled,route,ATL->ABQ,5,0,0.0
2013,scheduled,route,ATL->ABY,7,0,0.0
2013,scheduled,route,ATL->ACY,1,0,0.0
2013,scheduled,route,ATL->AEX,14,0,0.0
2013,scheduled,route,ATL->AGS,18,0,0.0
2013,scheduled,route,ATL->ALB,8,0,0.0
2013,scheduled,route,ATL->ATW,4,0,0.0
2013,scheduled,route,ATL->AUS,39,0,0.0
2013,scheduled,route,ATL->AVL,15,0,0.0
2013,scheduled,route,ATL->BDL,19,0,0.0
2013,scheduled,route,ATL->BHM,33,0,0.0
2013,scheduled,route,ATL->BMI,8,0,0.0
2013,scheduled,route,ATL->BNA,37,0,0.0
2013,scheduled,route,ATL->BOS,61,0,0.0
2013,scheduled,route,ATL->BQK,12,0,0.0
2013,scheduled,route,ATL->BTR,21,0,0.0
2013,scheduled,route,ATL->BTV,4,0,0.0
2013,scheduled,route,ATL->BUF,15,0,0.0
2013,scheduled,route,ATL->BUR,3,0,0.0
2013,scheduled,route,ATL->BWI,56,0,0.0
2013,scheduled,route,ATL->CAE,22,0,0.0
2013,scheduled,route,ATL->CAK,9,0,0.0
2013,scheduled,route,ATL->CHA,34,0,0.0
2013,scheduled,route,ATL->CHO,15,0,0.0
2013,scheduled,route,ATL->CHS,37,0,0.0
2013,scheduled,route,ATL->CID,12,0,0.0
2013,scheduled,route,ATL->CLE,26,0,0.0
2013,scheduled,route,ATL->CLT,56,0,0.0
2013,scheduled,route,ATL->CMH,25,0,0.0
2013,scheduled,route,ATL->COS,4,0,0.0
2013,scheduled,route,ATL->CRW,16,0,0.0
2013,scheduled,route,ATL->CSG,7,0,0.0
2013,scheduled,route,ATL->CVG,30,0,0.0
2013,scheduled,route,ATL->DAB,14,0,0.0
2013,scheduled,route,ATL->DAL,32,0,0.0
2013,scheduled,route,ATL->DAY,5,0,0.0
2013,scheduled,route,ATL->DCA,59,0,0.0
2013,scheduled,route,ATL->DEN,55,0,0.0
2013,scheduled,route,ATL->DFW,56,0,0.0
2013,scheduled,route,ATL->DHN,13,0,0.0
2013,scheduled,route,ATL->DSM,10,0,0.0
2013,scheduled,route,ATL->DTW,42,0,0.0
2013,scheduled,route,ATL->ECP,11,0,0.0
2013,scheduled,route,ATL->ELP,7,0,0.0
2013,scheduled,route,ATL->EVV,7,0,0.0
2013,scheduled,route,ATL->EWN,10,0,0.0
2013,scheduled,route,ATL->EWR,63,0,0.0
2013,scheduled,route,ATL->EYW,13,0,0.0
2013,scheduled,route,ATL->FAY,22,0,0.0
2013,scheduled,route,ATL->FLL,60,0,0.0
2013,scheduled,route,ATL->FNT,9,0,0.0
2013,scheduled,route,ATL->FSD,4,0,0.0
2013,scheduled,route,ATL->FSM,3,0,0.0
2013,scheduled,route,ATL->FWA,7,0,0.0
2013,scheduled,route,ATL->GNV,21,0,0.0
2013,scheduled,route,ATL->GPT,10,0,0.0
2013,scheduled,route,ATL->GRB,4,0,0.0
2013,scheduled,route,ATL->GRR,16,0,0.0
2013,scheduled,route,ATL->GSO,29,0,0.0
2013,scheduled,route,ATL->GSP,38,0,0.0
2013,scheduled,route,ATL->GTR,7,0,0.0
2013,scheduled,route,ATL->HHH,2,0,0.0
2013,scheduled,route,ATL->HNL,2,0,0.0
2013,scheduled,route,ATL->HOU,30,0,0.0
2013,scheduled,route,ATL->HPN,17,0,0.0
2013,scheduled,route,ATL->HSV,18,0,0.0
2013,scheduled,route,ATL->IAD,29,0,0.0
2013,scheduled,route,ATL->IAH,45,0,0.0
2013,scheduled,route,ATL->ICT,9,0,0.0
2013,scheduled,route,ATL->ILM,12,0,0.0
2013,scheduled,route,ATL->IND,32,0,0.0
2013,scheduled,route,ATL->JAN,22,0,0.0
2013,scheduled,route,ATL->JAX,46,0,0.0
2013,scheduled,route,ATL->JFK,25,0,0.0
2013,scheduled,route,ATL->LAS,40,0,0.0
2013,scheduled,route,ATL->LAX,53,0,0.0
2013,scheduled,route,ATL->LEX,21,0,0.0
2013,scheduled,route,ATL->LFT,15,0,0.0
2013,scheduled,route,ATL->LGA,59,0,0.0
2013,scheduled,route,ATL->LIT,18,0,0.0
2013,scheduled,route,ATL->MCI,30,0,0.0
2013,scheduled,route,ATL->MCO,85,0,0.0
2013,scheduled,route,ATL->MDT,7,0,0.0
2013,scheduled,route,ATL->MDW,37,0,0.0
2013,scheduled,route,ATL->MEM,27,0,0.0
2013,scheduled,route,ATL->MGM,19,0,0.0
2013,scheduled,route,ATL->MHT,2,0,0.0
2013,scheduled,route,ATL->MIA,59,0,0.0
2013,scheduled,route,ATL->MKE,24,0,0.0
2013,scheduled,route,ATL->MLB,12,0,0.0
2013,scheduled,route,ATL->MLI,13,0,0.0
2013,scheduled,route,ATL->MLU,16,0,0.0
2013,scheduled,route,ATL->MOB,22,0,0.0
2013,scheduled,route,ATL->MSN,18,0,0.0
2013,scheduled,route,ATL->MSP,32,0,0.0
2013,scheduled,route,ATL->MSY,46,0,0.0
2013,scheduled,route,ATL->MYR,12,0,0.0
2013,scheduled,route,ATL->OAJ,10,0,0.0
2013,scheduled,route,ATL->OAK,7,0,0.0
2013,scheduled,route,ATL->OKC,14,0,0.0
2013,scheduled,route,ATL->OMA,20,0,0.0
2013,scheduled,route,ATL->ONT,1,0,0.0
2013,scheduled,route,ATL->ORD,75,0,0.0
2013,scheduled,route,ATL->ORF,18,0,0.0
2013,scheduled,route,ATL->PBI,31,0,0.0
2013,scheduled,route,ATL->PDX,9,0,0.0
2013,scheduled,route,ATL->PHF,9,0,0.0
2013,scheduled,route,ATL->PHL,54,0,0.0
2013,scheduled,route,ATL->PHX,38,0,0.0
2013,scheduled,route,ATL->PIA,7,0,0.0
2013,scheduled,route,ATL->PIT,26,0,0.0
2013,scheduled,route,ATL->PNS,30,0,0.0
2013,scheduled,route,ATL->PVD,9,0,0.0
2013,scheduled,route,ATL->PWM,2,0,0.0
2013,scheduled,route,ATL->RDU,49,0,0.0
2013,scheduled,route,ATL->RIC,29,0,0.0
2013,scheduled,route,ATL->ROA,14,0,0.0
2013,scheduled,route,ATL->ROC,9,0,0.0
2013,scheduled,route,ATL->RST,4,0,0.0
2013,scheduled,route,ATL->RSW,25,0,0.0
2013,scheduled,route,ATL->SAN,18,0,0.0
2013,scheduled,route,ATL->SAT,33,0,0.0
2013,scheduled,route,ATL->SAV,33,0,0.0
2013,scheduled,route,ATL->SBN,10,0,0.0
2013,scheduled,route,ATL->SDF,19,0,0.0
2013,scheduled,route,ATL->SEA,31,0,0.0
2013,scheduled,route,ATL->SFO,31,0,0.0
2013,scheduled,route,ATL->SGF,15,0,0.0
2013,scheduled,route,ATL->SHV,13,0,0.0
2013,scheduled,route,ATL->SJC,6,0,0.0
2013,scheduled,route,ATL->SJU,11,0,0.0
2013,scheduled,route,ATL->SLC,22,0,0.0
2013,scheduled,route,ATL->SMF,8,0,0.0
2013,scheduled,route,ATL->SNA,13,0,0.0
2013,scheduled,route,ATL->SRQ,15,0,0.0
2013,scheduled,route,ATL->STL,34,0,0.0
2013,scheduled,route,ATL->STT,3,0,0.0
2013,scheduled,route,ATL->SYR,9,0,0.0
2013,scheduled,route,ATL->TLH,26,0,0.0
2013,scheduled,route,ATL->TPA,68,0,0.0
2013,scheduled,route,ATL->TRI,16,0,0.0
2013,scheduled,route,ATL->TTN,10,0,0.0
2013,scheduled,route,ATL->TUL,14,0,0.0
2013,scheduled,route,ATL->TUS,5,0,0.0
2013,scheduled,route,ATL->TYS,36,0,0.0
2013,scheduled,route,ATL->VLD,9,0,0.0
2013,scheduled,route,ATL->VPS,13,0,0.0
2013,scheduled,route,ATL->XNA,17,0,0.0
2013,scheduled,route,ATW->ATL,4,0,0.0
2013,scheduled,route,ATW->DEN,3,0,0.0
2013,scheduled,route,ATW->DTW,8,0,0.0
2013,scheduled,route,ATW->LAS,2,0,0.0
2013,scheduled,route,ATW->MSP,9,0,0.0
2013,scheduled,route,ATW->ORD,25,0,0.0
2013,scheduled,route,ATW->PGD,1,0,0.0
2013,scheduled,route,ATW->PIE,1,0,0.0
2013,scheduled,route,ATW->SFB,1,0,0.0
2013,scheduled,route,ATY->DEN,2,0,0.0
2013,scheduled,route,ATY->ORD,1,0,0.0
2013,scheduled,route,AUS->ABQ,3,0,0.0
2013,scheduled,route,AUS->ATL,38,0,0.0
2013,scheduled,route,AUS->BNA,8,0,0.0
2013,scheduled,route,AUS->BOS,15,0,0.0
2013,scheduled,route,AUS->BWI,6,0,0.0
2013,scheduled,route,AUS->CLT,8,0,0.0
2013,scheduled,route,AUS->CMH,1,0,0.0
2013,scheduled,route,AUS->CVG,6,0,0.0
2013,scheduled,route,AUS->DAL,23,0,0.0
2013,scheduled,route,AUS->DCA,3,0,0.0
2013,scheduled,route,AUS->DEN,31,0,0.0
2013,scheduled,route,AUS->DFW,36,0,0.0
2013,scheduled,route,AUS->DTW,2,0,0.0
2013,scheduled,route,AUS->ELP,7,0,0.0
2013,scheduled,route,AUS->EWR,18,0,0.0
2013,scheduled,route,AUS->FLL,5,0,0.0
2013,scheduled,route,AUS->HOU,19,0,0.0
2013,scheduled,route,AUS->HRL,4,0,0.0
2013,scheduled,route,AUS->IAD,9,0,0.0
2013,scheduled,route,AUS->IAH,24,0,0.0
